Carrier,OriginAirportID,DestAirportID,OriginAirportName,DestAirportName,OriginState,DestState,OriginCity,DestCity,DepDelay,ArrDelay
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,30,13
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,18,14
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,1,32
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,-2,-2
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,5,6
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,110,109
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,4,-3
AA,11298,13303,Dallas/Fort Worth International,Miami International,TX,FL,Dallas/Fort Worth,Miami,-2,-2
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,0,3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,-9
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,113,99
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,-4
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-8
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,4
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-7,13
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,6
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,19,13
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-7,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,11,13
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,5
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-10
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-15
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,20,23
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,3,-11
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-16
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-12
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,-16
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,59,61
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,6,16
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,18,13
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-2,5
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-2,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-2,-2
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,3,-14
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,-19
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,4,-3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,-16
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-2,-17
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,2,-13
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-21
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-13
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,44,45
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-5
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,82,65
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,9,-6
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,6,0
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,-23
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,16,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,-10
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-10,-13
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-17
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,4
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,76,68
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,7,4
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,1,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,34,25
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,2,1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-2,-1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,7,7
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,16,5
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,8
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,2,-17
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,2,-20
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-5
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-7,-15
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-8,-14
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,0,-8
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,11,0
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,0,-13
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,61,49
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,0,-9
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-1,-12
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,19,11
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-2,0
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,3,-2
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,51,70
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,95,115
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,0,0
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,166,152
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-2,50
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-5,19
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-4,-9
AA,12892,14771,Los Angeles International,San Francisco International,CA,CA,Los Angeles,San Francisco,-1,-11
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-1,-12
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-5,-17
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-17
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-6,-21
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,-5
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-5
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-22
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-11
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-5,-10
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-6,-16
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,11,12
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-8,-2
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-5,0
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-20
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,88,86
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,-22
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,1,-19
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,9,7
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,1,-3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,3,-9
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-6,-19
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-3,-14
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,2,-12
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,1,-12
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-6,-9
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,1,-10
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-2,-3
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,0,-1
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,11,20
AA,12892,11298,Los Angeles International,Dallas/Fort Worth International,CA,TX,Los Angeles,Dallas/Fort Worth,-4,-3
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-7,-6
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-8,-2
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-3,-11
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,0,-17
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,6,4
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-4,54
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-4,-2
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-4,-19
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,20,8
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-4,-20
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-7,-5
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,3,-15
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,57,53
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-3,-21
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-3,-12
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-5,-17
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-2,-3
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,-7,2
AA,10721,11298,Logan International,Dallas/Fort Worth International,MA,TX,Boston,Dallas/Fort Worth,7,3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,35,11
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-10
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,7,-17
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,16,7
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-3,-9
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,4,1
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,-18
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,65,36
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,8,-20
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-2,-28
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,11,-18
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,68,53
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,-11
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,62,68
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,3
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,6
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,0,0
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,40,40
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,-1,0
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,7,2
AA,11298,12892,Dallas/Fort Worth International,Los Angeles International,TX,CA,Dallas/Fort Worth,Los Angeles,32,31
